time,IP,seq
1462858658,2001:470:83ae:2:212:6d02:0:4043,348
1462858658,2001:470:83ae:2:212:6d02:0:4041,341
1462858659,2001:470:83ae:2:212:6d02:0:4034,361
1462858660,2001:470:83ae:2:212:6d02:0:4013,360
1462858661,2001:470:83ae:2:212:6d02:0:4040,359
1462858662,2001:470:83ae:2:212:6d02:0:4044,358
1462858663,2001:470:83ae:2:212:6d02:0:4043,360
1462858663,2001:470:83ae:2:212:6d02:0:4042,360
1462858667,2001:470:83ae:2:212:6d02:0:400f,361
1462858667,2001:470:83ae:2:212:6d02:0:4035,359
1462858668,2001:470:83ae:2:212:6d02:0:4043,349
1462858668,2001:470:83ae:2:212:6d02:0:4041,342
1462858669,2001:470:83ae:2:212:6d02:0:4034,362
1462858670,2001:470:83ae:2:212:6d02:0:4013,361
1462858671,2001:470:83ae:2:212:6d02:0:4040,360
1462858672,2001:470:83ae:2:212:6d02:0:4044,359
1462858673,2001:470:83ae:2:212:6d02:0:4043,361
1462858673,2001:470:83ae:2:212:6d02:0:4042,361
1462858677,2001:470:83ae:2:212:6d02:0:400f,362
1462858677,2001:470:83ae:2:212:6d02:0:4035,360
1462858678,2001:470:83ae:2:212:6d02:0:4043,350
1462858679,2001:470:83ae:2:212:6d02:0:4041,343
1462858679,2001:470:83ae:2:212:6d02:0:4034,363
1462858680,2001:470:83ae:2:212:6d02:0:4013,362
1462858681,2001:470:83ae:2:212:6d02:0:4040,361
1462858682,2001:470:83ae:2:212:6d02:0:4044,360
1462858683,2001:470:83ae:2:212:6d02:0:4043,362
1462858683,2001:470:83ae:2:212:6d02:0:4042,362
1462858687,2001:470:83ae:2:212:6d02:0:400f,363
1462858687,2001:470:83ae:2:212:6d02:0:4035,361
1462858689,2001:470:83ae:2:212:6d02:0:4043,351
1462858689,2001:470:83ae:2:212:6d02:0:4041,344
1462858689,2001:470:83ae:2:212:6d02:0:4034,364
1462858690,2001:470:83ae:2:212:6d02:0:4013,363
1462858691,2001:470:83ae:2:212:6d02:0:4040,362
1462858692,2001:470:83ae:2:212:6d02:0:4044,361
1462858693,2001:470:83ae:2:212:6d02:0:4043,363
1462858693,2001:470:83ae:2:212:6d02:0:4042,363
1462858697,2001:470:83ae:2:212:6d02:0:400f,364
1462858697,2001:470:83ae:2:212:6d02:0:4035,362
1462858699,2001:470:83ae:2:212:6d02:0:4043,352
1462858699,2001:470:83ae:2:212:6d02:0:4034,365
1462858700,2001:470:83ae:2:212:6d02:0:4041,345
1462858701,2001:470:83ae:2:212:6d02:0:4040,363
1462858702,2001:470:83ae:2:212:6d02:0:4044,362
1462858703,2001:470:83ae:2:212:6d02:0:4042,364
1462858707,2001:470:83ae:2:212:6d02:0:400f,365
1462858707,2001:470:83ae:2:212:6d02:0:4035,363
1462858709,2001:470:83ae:2:212:6d02:0:4043,353
1462858709,2001:470:83ae:2:212:6d02:0:4034,366
1462858710,2001:470:83ae:2:212:6d02:0:4013,365
1462858710,2001:470:83ae:2:212:6d02:0:4041,346
1462858711,2001:470:83ae:2:212:6d02:0:4040,364
1462858712,2001:470:83ae:2:212:6d02:0:4044,363
1462858713,2001:470:83ae:2:212:6d02:0:4043,365
1462858713,2001:470:83ae:2:212:6d02:0:4042,365
1462858717,2001:470:83ae:2:212:6d02:0:400f,366
1462858717,2001:470:83ae:2:212:6d02:0:4035,364
1462858719,2001:470:83ae:2:212:6d02:0:4034,367
1462858720,2001:470:83ae:2:212:6d02:0:4043,354
1462858720,2001:470:83ae:2:212:6d02:0:4013,366
1462858721,2001:470:83ae:2:212:6d02:0:4041,347
1462858721,2001:470:83ae:2:212:6d02:0:4040,365
1462858722,2001:470:83ae:2:212:6d02:0:4044,364
1462858723,2001:470:83ae:2:212:6d02:0:4043,366
1462858723,2001:470:83ae:2:212:6d02:0:4042,366
1462858727,2001:470:83ae:2:212:6d02:0:400f,367
1462858727,2001:470:83ae:2:212:6d02:0:4035,365
1462858729,2001:470:83ae:2:212:6d02:0:4034,368
1462858730,2001:470:83ae:2:212:6d02:0:4013,367
1462858730,2001:470:83ae:2:212:6d02:0:4043,355
1462858731,2001:470:83ae:2:212:6d02:0:4040,366
1462858731,2001:470:83ae:2:212:6d02:0:4041,348
1462858732,2001:470:83ae:2:212:6d02:0:4044,365
1462858733,2001:470:83ae:2:212:6d02:0:4043,367
1462858733,2001:470:83ae:2:212:6d02:0:4042,367
1462858737,2001:470:83ae:2:212:6d02:0:400f,368
1462858737,2001:470:83ae:2:212:6d02:0:4035,366
1462858739,2001:470:83ae:2:212:6d02:0:4034,369
1462858740,2001:470:83ae:2:212:6d02:0:4013,368
1462858740,2001:470:83ae:2:212:6d02:0:4043,356
1462858741,2001:470:83ae:2:212:6d02:0:4040,367
1462858742,2001:470:83ae:2:212:6d02:0:4041,349
1462858742,2001:470:83ae:2:212:6d02:0:4044,366
1462858743,2001:470:83ae:2:212:6d02:0:4043,368
1462858743,2001:470:83ae:2:212:6d02:0:4042,368
1462858747,2001:470:83ae:2:212:6d02:0:400f,369
1462858747,2001:470:83ae:2:212:6d02:0:4035,367
1462858749,2001:470:83ae:2:212:6d02:0:4034,370
1462858750,2001:470:83ae:2:212:6d02:0:4013,369
1462858750,2001:470:83ae:2:212:6d02:0:4043,357
1462858751,2001:470:83ae:2:212:6d02:0:4040,368
1462858752,2001:470:83ae:2:212:6d02:0:4044,367
1462858753,2001:470:83ae:2:212:6d02:0:4043,369
1462858753,2001:470:83ae:2:212:6d02:0:4042,369
1462858757,2001:470:83ae:2:212:6d02:0:400f,370
1462858757,2001:470:83ae:2:212:6d02:0:4035,368
1462858759,2001:470:83ae:2:212:6d02:0:4034,371
1462858760,2001:470:83ae:2:212:6d02:0:4013,370
1462858761,2001:470:83ae:2:212:6d02:0:4043,358
1462858761,2001:470:83ae:2:212:6d02:0:4040,369
1462858762,2001:470:83ae:2:212:6d02:0:4044,368
1462858763,2001:470:83ae:2:212:6d02:0:4041,351
1462858763,2001:470:83ae:2:212:6d02:0:4043,370
1462858763,2001:470:83ae:2:212:6d02:0:4042,370
1462858767,2001:470:83ae:2:212:6d02:0:400f,371
1462858767,2001:470:83ae:2:212:6d02:0:4035,369
1462858769,2001:470:83ae:2:212:6d02:0:4034,372
1462858770,2001:470:83ae:2:212:6d02:0:4013,371
1462858771,2001:470:83ae:2:212:6d02:0:4040,370
1462858772,2001:470:83ae:2:212:6d02:0:4044,369
1462858773,2001:470:83ae:2:212:6d02:0:4043,371
1462858773,2001:470:83ae:2:212:6d02:0:4042,371
1462858773,2001:470:83ae:2:212:6d02:0:4041,352
1462858777,2001:470:83ae:2:212:6d02:0:400f,372
1462858777,2001:470:83ae:2:212:6d02:0:4035,370
1462858779,2001:470:83ae:2:212:6d02:0:4034,373
1462858780,2001:470:83ae:2:212:6d02:0:4013,372
1462858781,2001:470:83ae:2:212:6d02:0:4040,371
1462858781,2001:470:83ae:2:212:6d02:0:4043,360
1462858782,2001:470:83ae:2:212:6d02:0:4044,370
1462858783,2001:470:83ae:2:212:6d02:0:4043,372
1462858783,2001:470:83ae:2:212:6d02:0:4042,372
1462858784,2001:470:83ae:2:212:6d02:0:4041,353
1462858787,2001:470:83ae:2:212:6d02:0:400f,373
1462858787,2001:470:83ae:2:212:6d02:0:4035,371
1462858789,2001:470:83ae:2:212:6d02:0:4034,374
1462858790,2001:470:83ae:2:212:6d02:0:4013,373
1462858791,2001:470:83ae:2:212:6d02:0:4040,372
1462858792,2001:470:83ae:2:212:6d02:0:4043,361
1462858792,2001:470:83ae:2:212:6d02:0:4044,371
1462858793,2001:470:83ae:2:212:6d02:0:4043,373
1462858793,2001:470:83ae:2:212:6d02:0:4042,373
1462858794,2001:470:83ae:2:212:6d02:0:4041,354
1462858797,2001:470:83ae:2:212:6d02:0:400f,374
1462858797,2001:470:83ae:2:212:6d02:0:4035,372
1462858799,2001:470:83ae:2:212:6d02:0:4034,375
1462858800,2001:470:83ae:2:212:6d02:0:4013,374
1462858801,2001:470:83ae:2:212:6d02:0:4040,373
1462858802,2001:470:83ae:2:212:6d02:0:4043,362
1462858803,2001:470:83ae:2:212:6d02:0:4044,372
1462858803,2001:470:83ae:2:212:6d02:0:4043,374
1462858803,2001:470:83ae:2:212:6d02:0:4042,374
1462858805,2001:470:83ae:2:212:6d02:0:4041,355
1462858807,2001:470:83ae:2:212:6d02:0:400f,375
1462858807,2001:470:83ae:2:212:6d02:0:4035,373
1462858809,2001:470:83ae:2:212:6d02:0:4034,376
1462858810,2001:470:83ae:2:212:6d02:0:4013,375
1462858811,2001:470:83ae:2:212:6d02:0:4040,374
1462858812,2001:470:83ae:2:212:6d02:0:4043,363
1462858813,2001:470:83ae:2:212:6d02:0:4044,373
1462858813,2001:470:83ae:2:212:6d02:0:4043,375
1462858813,2001:470:83ae:2:212:6d02:0:4042,375
1462858815,2001:470:83ae:2:212:6d02:0:4041,356
1462858817,2001:470:83ae:2:212:6d02:0:400f,376
1462858817,2001:470:83ae:2:212:6d02:0:4035,374
1462858819,2001:470:83ae:2:212:6d02:0:4034,377
1462858820,2001:470:83ae:2:212:6d02:0:4013,376
1462858821,2001:470:83ae:2:212:6d02:0:4040,375
1462858823,2001:470:83ae:2:212:6d02:0:4044,374
1462858823,2001:470:83ae:2:212:6d02:0:4043,364
1462858823,2001:470:83ae:2:212:6d02:0:4043,376
1462858823,2001:470:83ae:2:212:6d02:0:4042,376
1462858826,2001:470:83ae:2:212:6d02:0:4041,357
1462858827,2001:470:83ae:2:212:6d02:0:400f,377
1462858827,2001:470:83ae:2:212:6d02:0:4035,375
1462858829,2001:470:83ae:2:212:6d02:0:4034,378
1462858830,2001:470:83ae:2:212:6d02:0:4013,377
1462858831,2001:470:83ae:2:212:6d02:0:4040,376
1462858833,2001:470:83ae:2:212:6d02:0:4044,375
1462858833,2001:470:83ae:2:212:6d02:0:4043,377
1462858833,2001:470:83ae:2:212:6d02:0:4043,365
1462858837,2001:470:83ae:2:212:6d02:0:400f,378
1462858839,2001:470:83ae:2:212:6d02:0:4034,379
1462858840,2001:470:83ae:2:212:6d02:0:4013,378
1462858843,2001:470:83ae:2:212:6d02:0:4044,376
1462858843,2001:470:83ae:2:212:6d02:0:4043,378
1462858843,2001:470:83ae:2:212:6d02:0:4042,378
1462858843,2001:470:83ae:2:212:6d02:0:4043,366
1462858847,2001:470:83ae:2:212:6d02:0:400f,379
1462858849,2001:470:83ae:2:212:6d02:0:4034,380
1462858850,2001:470:83ae:2:212:6d02:0:4013,379
1462858853,2001:470:83ae:2:212:6d02:0:4044,377
1462858853,2001:470:83ae:2:212:6d02:0:4043,379
1462858853,2001:470:83ae:2:212:6d02:0:4042,379
1462858854,2001:470:83ae:2:212:6d02:0:4043,367
1462858857,2001:470:83ae:2:212:6d02:0:400f,380
1462858857,2001:470:83ae:2:212:6d02:0:4041,360
1462858860,2001:470:83ae:2:212:6d02:0:4013,380
1462858863,2001:470:83ae:2:212:6d02:0:4043,380
1462858863,2001:470:83ae:2:212:6d02:0:4042,380
1462858867,2001:470:83ae:2:212:6d02:0:4035,379
1462858868,2001:470:83ae:2:212:6d02:0:4041,361
1462858871,2001:470:83ae:2:212:6d02:0:4040,380
1462858873,2001:470:83ae:2:212:6d02:0:4042,381
1462858874,2001:470:83ae:2:212:6d02:0:4043,369
1462858877,2001:470:83ae:2:212:6d02:0:4035,380
1462858878,2001:470:83ae:2:212:6d02:0:4041,362
1462858879,2001:470:83ae:2:212:6d02:0:4034,383
1462858880,2001:470:83ae:2:212:6d02:0:4013,382
1462858881,2001:470:83ae:2:212:6d02:0:4040,381
1462858883,2001:470:83ae:2:212:6d02:0:4042,382
1462858883,2001:470:83ae:2:212:6d02:0:4044,380
1462858885,2001:470:83ae:2:212:6d02:0:4043,370
1462858887,2001:470:83ae:2:212:6d02:0:400f,383
1462858889,2001:470:83ae:2:212:6d02:0:4041,363
1462858889,2001:470:83ae:2:212:6d02:0:4034,384
1462858890,2001:470:83ae:2:212:6d02:0:4013,383
1462858891,2001:470:83ae:2:212:6d02:0:4040,382
1462858893,2001:470:83ae:2:212:6d02:0:4043,383
1462858893,2001:470:83ae:2:212:6d02:0:4044,381
1462858895,2001:470:83ae:2:212:6d02:0:4043,371
1462858897,2001:470:83ae:2:212:6d02:0:400f,384
1462858899,2001:470:83ae:2:212:6d02:0:4034,385
1462858899,2001:470:83ae:2:212:6d02:0:4041,364
1462858900,2001:470:83ae:2:212:6d02:0:4013,384
1462858901,2001:470:83ae:2:212:6d02:0:4040,383
1462858903,2001:470:83ae:2:212:6d02:0:4043,384
1462858903,2001:470:83ae:2:212:6d02:0:4042,384
1462858903,2001:470:83ae:2:212:6d02:0:4044,382
1462858905,2001:470:83ae:2:212:6d02:0:4043,372
1462858907,2001:470:83ae:2:212:6d02:0:400f,385
1462858909,2001:470:83ae:2:212:6d02:0:4034,386
1462858910,2001:470:83ae:2:212:6d02:0:4013,385
1462858910,2001:470:83ae:2:212:6d02:0:4041,365
1462858911,2001:470:83ae:2:212:6d02:0:4040,384
1462858913,2001:470:83ae:2:212:6d02:0:4043,385
1462858913,2001:470:83ae:2:212:6d02:0:4044,383
1462858916,2001:470:83ae:2:212:6d02:0:4043,373
1462858917,2001:470:83ae:2:212:6d02:0:400f,386
1462858920,2001:470:83ae:2:212:6d02:0:4013,386
1462858920,2001:470:83ae:2:212:6d02:0:4041,366
1462858923,2001:470:83ae:2:212:6d02:0:4043,386
1462858923,2001:470:83ae:2:212:6d02:0:4044,384
1462858926,2001:470:83ae:2:212:6d02:0:4043,374
1462858927,2001:470:83ae:2:212:6d02:0:400f,387
1462858927,2001:470:83ae:2:212:6d02:0:4035,385
1462858929,2001:470:83ae:2:212:6d02:0:4034,388
1462858930,2001:470:83ae:2:212:6d02:0:4013,387
1462858931,2001:470:83ae:2:212:6d02:0:4040,386
1462858933,2001:470:83ae:2:212:6d02:0:4043,387
1462858933,2001:470:83ae:2:212:6d02:0:4044,385
1462858936,2001:470:83ae:2:212:6d02:0:4043,375
1462858937,2001:470:83ae:2:212:6d02:0:400f,388
1462858937,2001:470:83ae:2:212:6d02:0:4035,386
1462858939,2001:470:83ae:2:212:6d02:0:4034,389
1462858940,2001:470:83ae:2:212:6d02:0:4013,388
1462858941,2001:470:83ae:2:212:6d02:0:4040,387
1462858941,2001:470:83ae:2:212:6d02:0:4041,368
1462858943,2001:470:83ae:2:212:6d02:0:4043,388
1462858943,2001:470:83ae:2:212:6d02:0:4042,388
1462858944,2001:470:83ae:2:212:6d02:0:4044,386
1462858947,2001:470:83ae:2:212:6d02:0:4043,376
1462858947,2001:470:83ae:2:212:6d02:0:400f,389
1462858947,2001:470:83ae:2:212:6d02:0:4035,387
1462858949,2001:470:83ae:2:212:6d02:0:4034,390
1462858950,2001:470:83ae:2:212:6d02:0:4013,389
1462858951,2001:470:83ae:2:212:6d02:0:4040,388
1462858952,2001:470:83ae:2:212:6d02:0:4041,369
1462858953,2001:470:83ae:2:212:6d02:0:4043,389
1462858953,2001:470:83ae:2:212:6d02:0:4044,387
1462858957,2001:470:83ae:2:212:6d02:0:400f,390
1462858957,2001:470:83ae:2:212:6d02:0:4043,377
1462858959,2001:470:83ae:2:212:6d02:0:4034,391
1462858960,2001:470:83ae:2:212:6d02:0:4013,390
1462858961,2001:470:83ae:2:212:6d02:0:4040,389
1462858963,2001:470:83ae:2:212:6d02:0:4043,390
1462858967,2001:470:83ae:2:212:6d02:0:400f,391
1462858967,2001:470:83ae:2:212:6d02:0:4035,389
1462858967,2001:470:83ae:2:212:6d02:0:4043,378
1462858970,2001:470:83ae:2:212:6d02:0:4013,391
1462858974,2001:470:83ae:2:212:6d02:0:4044,389
1462858977,2001:470:83ae:2:212:6d02:0:4035,390
1462858978,2001:470:83ae:2:212:6d02:0:4043,379
1462858979,2001:470:83ae:2:212:6d02:0:4034,393
1462858980,2001:470:83ae:2:212:6d02:0:4013,392
1462858981,2001:470:83ae:2:212:6d02:0:4040,391
1462858983,2001:470:83ae:2:212:6d02:0:4043,392
1462858984,2001:470:83ae:2:212:6d02:0:4044,390
1462858987,2001:470:83ae:2:212:6d02:0:400f,393
1462858987,2001:470:83ae:2:212:6d02:0:4035,391
1462858989,2001:470:83ae:2:212:6d02:0:4034,394
1462858990,2001:470:83ae:2:212:6d02:0:4013,393
1462858994,2001:470:83ae:2:212:6d02:0:4041,373
1462858997,2001:470:83ae:2:212:6d02:0:400f,394
1462858999,2001:470:83ae:2:212:6d02:0:4034,395
1462859001,2001:470:83ae:2:212:6d02:0:4040,393
1462859003,2001:470:83ae:2:212:6d02:0:4043,394
1462859004,2001:470:83ae:2:212:6d02:0:4044,392
1462859007,2001:470:83ae:2:212:6d02:0:400f,395
1462859007,2001:470:83ae:2:212:6d02:0:4035,393
1462859008,2001:470:83ae:2:212:6d02:0:4043,382
1462859009,2001:470:83ae:2:212:6d02:0:4034,396
1462859010,2001:470:83ae:2:212:6d02:0:4013,395
1462859011,2001:470:83ae:2:212:6d02:0:4040,394
1462859013,2001:470:83ae:2:212:6d02:0:4043,395
1462859014,2001:470:83ae:2:212:6d02:0:4044,393
1462859015,2001:470:83ae:2:212:6d02:0:4041,375
1462859017,2001:470:83ae:2:212:6d02:0:4035,394
1462859019,2001:470:83ae:2:212:6d02:0:4043,383
1462859020,2001:470:83ae:2:212:6d02:0:4013,396
1462859021,2001:470:83ae:2:212:6d02:0:4040,395
1462859023,2001:470:83ae:2:212:6d02:0:4043,396
1462859025,2001:470:83ae:2:212:6d02:0:4041,376
1462859027,2001:470:83ae:2:212:6d02:0:400f,397
1462859027,2001:470:83ae:2:212:6d02:0:4035,395
1462859029,2001:470:83ae:2:212:6d02:0:4034,398
1462859029,2001:470:83ae:2:212:6d02:0:4043,384
1462859034,2001:470:83ae:2:212:6d02:0:4044,395
1462859036,2001:470:83ae:2:212:6d02:0:4041,377
1462859037,2001:470:83ae:2:212:6d02:0:400f,398
1462859037,2001:470:83ae:2:212:6d02:0:4035,396
1462859039,2001:470:83ae:2:212:6d02:0:4034,399
1462859040,2001:470:83ae:2:212:6d02:0:4043,385
1462859041,2001:470:83ae:2:212:6d02:0:4040,397
1462859043,2001:470:83ae:2:212:6d02:0:4043,398
1462859046,2001:470:83ae:2:212:6d02:0:4041,378
1462859047,2001:470:83ae:2:212:6d02:0:400f,399
1462859047,2001:470:83ae:2:212:6d02:0:4035,397
1462859051,2001:470:83ae:2:212:6d02:0:4040,398
1462859053,2001:470:83ae:2:212:6d02:0:4042,399
